country_or_area;year;comm_code;commodity;flow;trade_usd;weight_kg;quantity_name;quantity;category
Bosnia Herzegovina;2011;010210;Bovine animals, live pure-bred breeding;Import;2344692;636675;Number of items;1182;01_live_animals
Bosnia Herzegovina;2011;010290;Bovine animals, live, except pure-bred breeding;Export;1814866;622490;Number of items;2238;01_live_animals
Bosnia Herzegovina;2011;010290;Bovine animals, live, except pure-bred breeding;Import;47147985;17655476;Number of items;50968;01_live_animals
Bosnia Herzegovina;2011;010310;Swine, live pure-bred breeding;Import;1949;450;Number of items;2;01_live_animals
Bosnia Herzegovina;2011;010391;Swine, live except pure-bred breeding < 50 kg;Import;1613619;766477;Number of items;23475;01_live_animals
Bosnia Herzegovina;2011;010392;Swine, live except pure-bred breeding > 50 kg;Import;9109507;4860990;Number of items;51136;01_live_animals
Bosnia Herzegovina;2011;010410;Sheep, live;Import;5442897;1889989;No Quantity;;01_live_animals
Bosnia Herzegovina;2011;010420;Goats, live;Import;78;26;No Quantity;;01_live_animals
Bosnia Herzegovina;2011;010511;Fowls, live domestic < 185 grams;Export;286919;31306;Number of items;93589;01_live_animals
Bosnia Herzegovina;2011;010511;Fowls, live domestic < 185 grams;Import;1962871;36778;Number of items;574552;01_live_animals
Bosnia Herzegovina;2011;010591;Fowls, live domestic > 185 grams;Export;2132780;672910;No Quantity;;01_live_animals
Bosnia Herzegovina;2011;010591;Fowls, live domestic > 185 grams;Import;1089307;1409350;No Quantity;;01_live_animals
Bosnia Herzegovina;2011;010600;Animals, live, except farm animals;Export;450132;4876;No Quantity;;01_live_animals
Bosnia Herzegovina;2011;010600;Animals, live, except farm animals;Import;36091;5036;No Quantity;;01_live_animals
Bosnia Herzegovina;2010;010111;Horses, live pure-bred breeding;Import;29960;1820;No Quantity;;01_live_animals
Bosnia Herzegovina;2010;010119;Horses, live except pure-bred breeding;Import;36743;10480;No Quantity;;01_live_animals
Bosnia Herzegovina;2010;010210;Bovine animals, live pure-bred breeding;Import;4082491;1173874;Number of items;2198;01_live_animals
Bosnia Herzegovina;2010;010290;Bovine animals, live, except pure-bred breeding;Export;2905852;1125003;Number of items;3530;01_live_animals
Bosnia Herzegovina;2010;010290;Bovine animals, live, except pure-bred breeding;Import;44172226;18982313;Number of items;55577;01_live_animals
Bosnia Herzegovina;2010;010310;Swine, live pure-bred breeding;Import;441642;89775;Number of items;589;01_live_animals
Bosnia Herzegovina;2010;010391;Swine, live except pure-bred breeding < 50 kg;Import;1435960;727516;No Quantity;;01_live_animals
Bosnia Herzegovina;2010;010392;Swine, live except pure-bred breeding > 50 kg;Import;5291676;3285187;Number of items;27085;01_live_animals
Bosnia Herzegovina;2010;010410;Sheep, live;Import;4166053;1729756;Number of items;54812;01_live_animals
Bosnia Herzegovina;2010;010420;Goats, live;Import;22560;8800;Number of items;347;01_live_animals
Bosnia Herzegovina;2010;010511;Fowls, live domestic < 185 grams;Export;229219;33255;Number of items;72462;01_live_animals
Bosnia Herzegovina;2010;010511;Fowls, live domestic < 185 grams;Import;1667676;61085;Number of items;484127;01_live_animals
Bosnia Herzegovina;2010;010519;Poultry, live except domestic fowls, < 185 grams;Import;42622;2233;No Quantity;;01_live_animals
Bosnia Herzegovina;2010;010591;Fowls, live domestic > 185 grams;Export;1593924;486350;No Quantity;;01_live_animals
Bosnia Herzegovina;2010;010591;Fowls, live domestic > 185 grams;Import;925125;1512435;No Quantity;;01_live_animals
Bosnia Herzegovina;2010;010599;Poultry, live except domestic fowls, > 185 grams;Import;9936;1300;No Quantity;;01_live_animals
Bosnia Herzegovina;2010;010600;Animals, live, except farm animals;Export;377616;3609;No Quantity;;01_live_animals
Bosnia Herzegovina;2010;010600;Animals, live, except farm animals;Import;120362;14836;No Quantity;;01_live_animals
Bosnia Herzegovina;2009;010111;Horses, live pure-bred breeding;Import;13723;3070;No Quantity;;01_live_animals
Bosnia Herzegovina;2009;010119;Horses, live except pure-bred breeding;Import;22006;4670;No Quantity;;01_live_animals
Bosnia Herzegovina;2009;010210;Bovine animals, live pure-bred breeding;Import;3289828;876664;Number of items;1324;01_live_animals
Bosnia Herzegovina;2009;010290;Bovine animals, live, except pure-bred breeding;Import;49895178;21434292;Number of items;54606;01_live_animals
Bosnia Herzegovina;2009;010310;Swine, live pure-bred breeding;Import;39177;8571;Number of items;60;01_live_animals
Bosnia Herzegovina;2009;010391;Swine, live except pure-bred breeding < 50 kg;Import;1973241;836285;Number of items;23712;01_live_animals
Bosnia Herzegovina;2009;010392;Swine, live except pure-bred breeding > 50 kg;Import;5378404;3466356;Number of items;25128;01_live_animals
Bosnia Herzegovina;2009;010410;Sheep, live;Import;2943942;1206019;Number of items;35558;01_live_animals
Bosnia Herzegovina;2009;010420;Goats, live;Import;50244;7125;No Quantity;;01_live_animals
Bosnia Herzegovina;2009;010511;Fowls, live domestic < 185 grams;Export;224023;27218;Number of items;72411;01_live_animals
Bosnia Herzegovina;2009;010511;Fowls, live domestic < 185 grams;Import;1716504;78447;Number of items;549552;01_live_animals
Bosnia Herzegovina;2009;010519;Poultry, live except domestic fowls, < 185 grams;Import;115039;5615;No Quantity;;01_live_animals
Bosnia Herzegovina;2009;010591;Fowls, live domestic > 185 grams;Export;861434;271090;No Quantity;;01_live_animals
Bosnia Herzegovina;2009;010591;Fowls, live domestic > 185 grams;Import;1132952;1457335;No Quantity;;01_live_animals
Bosnia Herzegovina;2009;010600;Animals, live, except farm animals;Export;240404;3859;No Quantity;;01_live_animals
Bosnia Herzegovina;2009;010600;Animals, live, except farm animals;Import;135887;13402;No Quantity;;01_live_animals
Bosnia Herzegovina;2008;010111;Horses, live pure-bred breeding;Export;14346;500;No Quantity;;01_live_animals
Bosnia Herzegovina;2008;010111;Horses, live pure-bred breeding;Import;39311;3950;No Quantity;;01_live_animals
Bosnia Herzegovina;2008;010119;Horses, live except pure-bred breeding;Import;27952;11550;No Quantity;;01_live_animals
Bosnia Herzegovina;2008;010210;Bovine animals, live pure-bred breeding;Import;7495360;1872811;Number of items;3269;01_live_animals
Bosnia Herzegovina;2008;010290;Bovine animals, live, except pure-bred breeding;Import;61535626;26015985;Number of items;77899;01_live_animals
Bosnia Herzegovina;2008;010310;Swine, live pure-bred breeding;Import;66566;38936;Number of items;121;01_live_animals
Bosnia Herzegovina;2008;010391;Swine, live except pure-bred breeding < 50 kg;Import;1812134;733666;Number of items;30099;01_live_animals
Bosnia Herzegovina;2008;010392;Swine, live except pure-bred breeding > 50 kg;Import;4869719;2995987;Number of items;28103;01_live_animals
Bosnia Herzegovina;2008;010410;Sheep, live;Import;2480123;1023468;Number of items;31732;01_live_animals
Bosnia Herzegovina;2008;010511;Fowls, live domestic < 185 grams;Export;79502;5925;Number of items;27233;01_live_animals
Bosnia Herzegovina;2008;010511;Fowls, live domestic < 185 grams;Import;1804769;104745;Number of items;796646;01_live_animals
Bosnia Herzegovina;2008;010519;Poultry, live except domestic fowls, < 185 grams;Import;136482;3489;No Quantity;;01_live_animals
Bosnia Herzegovina;2008;010591;Fowls, live domestic > 185 grams;Export;1387116;404718;No Quantity;;01_live_animals
Bosnia Herzegovina;2008;010591;Fowls, live domestic > 185 grams;Import;277813;934768;No Quantity;;01_live_animals
Bosnia Herzegovina;2008;010599;Poultry, live except domestic fowls, > 185 grams;Import;29066;3393;Number of items;4683;01_live_animals
Bosnia Herzegovina;2008;010600;Animals, live, except farm animals;Export;348320;3758;No Quantity;;01_live_animals
Bosnia Herzegovina;2008;010600;Animals, live, except farm animals;Import;228647;22921;No Quantity;;01_live_animals
Bosnia Herzegovina;2007;010111;Horses, live pure-bred breeding;Import;13166;2000;No Quantity;;01_live_animals
Bosnia Herzegovina;2007;010119;Horses, live except pure-bred breeding;Import;15371;1500;No Quantity;;01_live_animals
Bosnia Herzegovina;2007;010210;Bovine animals, live pure-bred breeding;Import;4185696;1412724;Number of items;2412;01_live_animals
Bosnia Herzegovina;2007;010290;Bovine animals, live, except pure-bred breeding;Import;30160014;16770471;Number of items;44364;01_live_animals
Bosnia Herzegovina;2007;010310;Swine, live pure-bred breeding;Import;89599;37401;Number of items;162;01_live_animals
Bosnia Herzegovina;2007;010391;Swine, live except pure-bred breeding < 50 kg;Import;497642;285693;No Quantity;;01_live_animals
Bosnia Herzegovina;2007;010392;Swine, live except pure-bred breeding > 50 kg;Import;984982;922912;Number of items;5950;01_live_animals
Bosnia Herzegovina;2007;010410;Sheep, live;Import;2216274;1127960;Number of items;25018;01_live_animals
Bosnia Herzegovina;2007;010511;Fowls, live domestic < 185 grams;Import;1620158;353827;No Quantity;;01_live_animals
Bosnia Herzegovina;2007;010511;Fowls, live domestic < 185 grams;Export;158731;33865;Number of items;59331;01_live_animals
Bosnia Herzegovina;2007;010519;Poultry, live except domestic fowls, < 185 grams;Import;135952;4216;No Quantity;;01_live_animals
Bosnia Herzegovina;2007;010591;Fowls, live domestic > 185 grams;Import;58419;297472;Number of items;27258;01_live_animals
Bosnia Herzegovina;2007;010591;Fowls, live domestic > 185 grams;Export;305924;101718;Number of items;142733;01_live_animals
Bosnia Herzegovina;2007;010599;Poultry, live except domestic fowls, > 185 grams;Import;32367;5200;Number of items;4923;01_live_animals
Bosnia Herzegovina;2007;010600;Animals, live, except farm animals;Import;88331;11618;No Quantity;;01_live_animals
Bosnia Herzegovina;2007;010600;Animals, live, except farm animals;Export;212506;2844;No Quantity;;01_live_animals
Bosnia Herzegovina;2006;010119;Horses, live except pure-bred breeding;Import;32498;3090;Number of items;3;01_live_animals
Bosnia Herzegovina;2006;010210;Bovine animals, live pure-bred breeding;Import;4386422;1715457;No Quantity;;01_live_animals
Bosnia Herzegovina;2006;010290;Bovine animals, live, except pure-bred breeding;Import;16724201;8480898;Number of items;49894;01_live_animals
Bosnia Herzegovina;2006;010310;Swine, live pure-bred breeding;Import;169638;77901;No Quantity;;01_live_animals
Bosnia Herzegovina;2006;010391;Swine, live except pure-bred breeding < 50 kg;Import;433632;247567;No Quantity;;01_live_animals
Bosnia Herzegovina;2006;010392;Swine, live except pure-bred breeding > 50 kg;Import;2172033;2114403;No Quantity;;01_live_animals
Bosnia Herzegovina;2006;010410;Sheep, live;Import;2262841;1128642;No Quantity;;01_live_animals
Bosnia Herzegovina;2006;010420;Goats, live;Import;1695;1620;No Quantity;;01_live_animals
Bosnia Herzegovina;2006;010511;Fowls, live domestic < 185 grams;Import;733105;71604;Number of items;273643;01_live_animals
Bosnia Herzegovina;2006;010511;Fowls, live domestic < 185 grams;Export;23264;2220;Number of items;7464;01_live_animals
Bosnia Herzegovina;2006;010519;Poultry, live except domestic fowls, < 185 grams;Import;52284;1788;No Quantity;;01_live_animals
Bosnia Herzegovina;2006;010591;Fowls, live domestic > 185 grams;Import;29385;217523;No Quantity;;01_live_animals
Bosnia Herzegovina;2006;010591;Fowls, live domestic > 185 grams;Export;109234;71509;No Quantity;;01_live_animals
Bosnia Herzegovina;2006;010599;Poultry, live except domestic fowls, > 185 grams;Import;27012;4540;No Quantity;;01_live_animals
Bosnia Herzegovina;2006;010600;Animals, live, except farm animals;Import;89172;9003;No Quantity;;01_live_animals
Bosnia Herzegovina;2006;010600;Animals, live, except farm animals;Export;105872;837;No Quantity;;01_live_animals
Bosnia Herzegovina;2005;010111;Horses, live pure-bred breeding;Import;46607;1027;No Quantity;;01_live_animals
Bosnia Herzegovina;2005;010119;Horses, live except pure-bred breeding;Import;19112;5010;Number of items;2;01_live_animals
Bosnia Herzegovina;2005;010119;Horses, live except pure-bred breeding;Export;14818;1650;Number of items;2;01_live_animals
Bosnia Herzegovina;2005;010210;Bovine animals, live pure-bred breeding;Import;7947053;3610057;No Quantity;;01_live_animals
Bosnia Herzegovina;2005;010290;Bovine animals, live, except pure-bred breeding;Import;25660413;14349145;Number of items;76553;01_live_animals
Bosnia Herzegovina;2005;010310;Swine, live pure-bred breeding;Import;108865;23000;No Quantity;;01_live_animals
Bosnia Herzegovina;2005;010391;Swine, live except pure-bred breeding < 50 kg;Import;688204;424481;No Quantity;;01_live_animals
Bosnia Herzegovina;2005;010392;Swine, live except pure-bred breeding > 50 kg;Import;4658715;5180160;No Quantity;;01_live_animals
Bosnia Herzegovina;2005;010410;Sheep, live;Import;1815076;981715;No Quantity;;01_live_animals
Bosnia Herzegovina;2005;010511;Fowls, live domestic < 185 grams;Import;1149720;81868;Number of items;429151;01_live_animals
Bosnia Herzegovina;2005;010511;Fowls, live domestic < 185 grams;Export;46675;4050;Number of items;14975;01_live_animals
Bosnia Herzegovina;2005;010519;Poultry, live except domestic fowls, < 185 grams;Import;122658;3522;No Quantity;;01_live_animals
Bosnia Herzegovina;2005;010591;Fowls, live domestic > 185 grams;Import;237766;99220;No Quantity;;01_live_animals
Bosnia Herzegovina;2005;010599;Poultry, live except domestic fowls, > 185 grams;Import;23609;3942;No Quantity;;01_live_animals
Bosnia Herzegovina;2005;010600;Animals, live, except farm animals;Import;141814;12614;No Quantity;;01_live_animals
Bosnia Herzegovina;2005;010600;Animals, live, except farm animals;Export;1361;1500;No Quantity;;01_live_animals
Bosnia Herzegovina;2004;010111;Horses, live pure-bred breeding;Import;1950;750;No Quantity;;01_live_animals
Bosnia Herzegovina;2004;010111;Horses, live pure-bred breeding;Export;3000;400;Number of items;0;01_live_animals
Bosnia Herzegovina;2004;010119;Horses, live except pure-bred breeding;Import;9074;3000;Number of items;1;01_live_animals
Bosnia Herzegovina;2004;010119;Horses, live except pure-bred breeding;Export;2640;3300;Number of items;0;01_live_animals
Bosnia Herzegovina;2004;010210;Bovine animals, live pure-bred breeding;Import;3928540;2564864;No Quantity;;01_live_animals
Bosnia Herzegovina;2004;010290;Bovine animals, live, except pure-bred breeding;Import;23440175;18091477;Number of items;69929;01_live_animals
Bosnia Herzegovina;2004;010290;Bovine animals, live, except pure-bred breeding;Export;4000;5600;Number of items;8;01_live_animals
Bosnia Herzegovina;2004;010310;Swine, live pure-bred breeding;Import;7612;2271;No Quantity;;01_live_animals
